,No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
1,44,Jorge Rodriguez,3B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jorgerodriguezwa7w,jorgerodriguezwa7w,Cerritos,2016-17,cerritos,2017
2,37,Derrick Edwards,2B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/derrickedwards04q1,derrickedwards04q1,Cerritos,2016-17,cerritos,2017
3,16,Rolando Nichols,INF/OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/rolandonichols36dt,rolandonichols36dt,Cerritos,2016-17,cerritos,2017
4,20,Jesus Mercado,1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jesusmercadoyh6w,jesusmercadoyh6w,Cerritos,2016-17,cerritos,2017
5,22,Dominic Bravo,3B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/dominicbravod4hf,dominicbravod4hf,Cerritos,2016-17,cerritos,2017
6,12,Nicholas Penzetta,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nicholaspenzettahfih,nicholaspenzettahfih,Cerritos,2016-17,cerritos,2017
7,11,Adam Rubio,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/adamrubioltk6,adamrubioltk6,Cerritos,2016-17,cerritos,2017
8,2,Christopher Gomez,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/christophergomezvnyk,christophergomezvnyk,Cerritos,2016-17,cerritos,2017
9,1,Micah Hee,RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/micahheen9t1,micahheen9t1,Cerritos,2016-17,cerritos,2017
10,7,Matthew Hickman,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/matthewhickmanplql,matthewhickmanplql,Cerritos,2016-17,cerritos,2017
11,5,Kevin Sainz,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kevinsainzmbah,kevinsainzmbah,Cerritos,2016-17,cerritos,2017
12,32,Eric Sotelo,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ericsotelom9lj,ericsotelom9lj,Cerritos,2016-17,cerritos,2017
13,25,Corey McGwire,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/coreymcgwirezriz,coreymcgwirezriz,Cerritos,2016-17,cerritos,2017
14,24,Juan Rodriguez,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/juanrodriguezxk4r,juanrodriguezxk4r,Cerritos,2016-17,cerritos,2017
15,18,Gilbert Romero,LHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/gilbertromerop83r,gilbertromerop83r,Cerritos,2016-17,cerritos,2017
16,23,Edgar Velasquez,RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/edgarvelasquez6lxo,edgarvelasquez6lxo,Cerritos,2016-17,cerritos,2017
0,25,Brycin Hernandez,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/brycinhernandeztsxp,brycinhernandeztsxp,Cerro Coso,2016-17,cerrocoso,2017
1,15,Cole Heavilin,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/coleheavilin0bpn,coleheavilin0bpn,Cerro Coso,2016-17,cerrocoso,2017
2,32,Domonique Hernandez,OF/P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/domoniquehernandezyxs1,domoniquehernandezyxs1,Cerro Coso,2016-17,cerrocoso,2017
3,29,Troy Hughes,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/troyhughesz3d6,troyhughesz3d6,Cerro Coso,2016-17,cerrocoso,2017
4,18,Corey Young,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/coreyyoung2od0,coreyyoung2od0,Cerro Coso,2016-17,cerrocoso,2017
5,9,Jeremiah Johnson,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jeremiahjohnsontpzl,jeremiahjohnsontpzl,Cerro Coso,2016-17,cerrocoso,2017
6,7,Kevin Cordero,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kevincorderor3do,kevincorderor3do,Cerro Coso,2016-17,cerrocoso,2017
7,13,Alexis Ramos,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/alexisramosnxvm,alexisramosnxvm,Cerro Coso,2016-17,cerrocoso,2017
8,22,Michael Rouse,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/michaelrousen4jc,michaelrousen4jc,Cerro Coso,2016-17,cerrocoso,2017
9,24,Jase Young,OF/P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jaseyoungscnh,jaseyoungscnh,Cerro Coso,2016-17,cerrocoso,2017
10,27,Bryan Fuentes,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/bryanfuentesbako,bryanfuentesbako,Cerro Coso,2016-17,cerrocoso,2017
11,3,Chris Sankey,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/chrissankeyg2en,chrissankeyg2en,Cerro Coso,2016-17,cerrocoso,2017
12,8,Richie Garcia,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/richiegarciag1s3,richiegarciag1s3,Cerro Coso,2016-17,cerrocoso,2017
13,5,Jacob Brum,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jacobbrumerql,jacobbrumerql,Cerro Coso,2016-17,cerrocoso,2017
14,2,Peyton Speed,C/OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/peytonspeedzds8,peytonspeedzds8,Cerro Coso,2016-17,cerrocoso,2017
15,28,Stephen Hillis,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/stephenhillisx7uc,stephenhillisx7uc,Cerro Coso,2016-17,cerrocoso,2017
16,26,Blaine Bays,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/blainebayslaro,blainebayslaro,Cerro Coso,2016-17,cerrocoso,2017
17,33,Teagan Mowry,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/teaganmowry1xvd,teaganmowry1xvd,Cerro Coso,2016-17,cerrocoso,2017
18,20,Chad Watkins,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/chadwatkins6anb,chadwatkins6anb,Cerro Coso,2016-17,cerrocoso,2017
0,1,Vincent Volpatti,UTL,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/vincentvolpattize7r,vincentvolpattize7r,Chabot,2016-17,chabot,2017
1,2,Adam Hollar,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/adamhollaren9c,adamhollaren9c,Chabot,2016-17,chabot,2017
2,23,Steven Nice,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/stevennicezd3c,stevennicezd3c,Chabot,2016-17,chabot,2017
3,22,Nick Hermes,OF/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/nickhermes0y2i,nickhermes0y2i,Chabot,2016-17,chabot,2017
4,35,Justin Mitchell,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/justinmitchellvbx6,justinmitchellvbx6,Chabot,2016-17,chabot,2017
5,28,Mathew Barraza,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mathewbarrazaky8d,mathewbarrazaky8d,Chabot,2016-17,chabot,2017
6,21,Nathan White,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nathanwhiteioob,nathanwhiteioob,Chabot,2016-17,chabot,2017
7,6,Jalen Bustos,INF/OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jalenbustos9nd8,jalenbustos9nd8,Chabot,2016-17,chabot,2017
8,8,Francisco Pedraza,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/franciscopedrazagz73,franciscopedrazagz73,Chabot,2016-17,chabot,2017
9,27,Hunter Harris,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/hunterharrisjl39,hunterharrisjl39,Chabot,2016-17,chabot,2017
10,13,Tim O' Dalaigh,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/timodalaighzrxe,timodalaighzrxe,Chabot,2016-17,chabot,2017
11,15,Jake McIntosh,C/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jakemcintoshusvv,jakemcintoshusvv,Chabot,2016-17,chabot,2017
12,25,Avery Kolomvotos,1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/averykolomvotost7ks,averykolomvotost7ks,Chabot,2016-17,chabot,2017
13,5,Rockford Moore,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/rockfordmoore2t25,rockfordmoore2t25,Chabot,2016-17,chabot,2017
14,16,Troy Bachand,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/troybachandrmbx,troybachandrmbx,Chabot,2016-17,chabot,2017
15,12,Jake Ruiz,RHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jakeruiza2tq,jakeruiza2tq,Chabot,2016-17,chabot,2017
16,11,Cameron Bothwell,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/cameronbothwellm2cm,cameronbothwellm2cm,Chabot,2016-17,chabot,2017
0,19,Jordan Hernandez,,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jordanhernandezmfhw,jordanhernandezmfhw,Chaffey,2016-17,chaffey,2017
1,4,Oscar Martinez,,So,https://www.cccaasports.org/sports/bsb/2016-17/players/oscarmartinezjlbm,oscarmartinezjlbm,Chaffey,2016-17,chaffey,2017
2,24,Logan Gopperton,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/logangoppertonjk14,logangoppertonjk14,Chaffey,2016-17,chaffey,2017
3,9,Jake Nichols,,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jakenichols7t26,jakenichols7t26,Chaffey,2016-17,chaffey,2017
4,35,Aaron McCann,,So,https://www.cccaasports.org/sports/bsb/2016-17/players/aaronmccannqkoy,aaronmccannqkoy,Chaffey,2016-17,chaffey,2017
5,15,Joel Osuna,,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joelosunafyk2,joelosunafyk2,Chaffey,2016-17,chaffey,2017
6,8,Patrick Keller,,So,https://www.cccaasports.org/sports/bsb/2016-17/players/patrickkeller17h6,patrickkeller17h6,Chaffey,2016-17,chaffey,2017
7,12,Jonathan Longtin,RHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jonathanlongtinjj62,jonathanlongtinjj62,Chaffey,2016-17,chaffey,2017
8,32,Christian Lyman,,So,https://www.cccaasports.org/sports/bsb/2016-17/players/christianlymantb8t,christianlymantb8t,Chaffey,2016-17,chaffey,2017
9,14,Justin Wells,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/justinwells9thv,justinwells9thv,Chaffey,2016-17,chaffey,2017
10,17,Christian Valdez,,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/christianvaldezah4h,christianvaldezah4h,Chaffey,2016-17,chaffey,2017
11,2,Marcos Hernandez,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/marcoshernandezl1ji,marcoshernandezl1ji,Chaffey,2016-17,chaffey,2017
12,23,Ellis Stevens,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ellisstevens2730,ellisstevens2730,Chaffey,2016-17,chaffey,2017
13,7,Joseph Chavez,,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/josephchavezbwg5,josephchavezbwg5,Chaffey,2016-17,chaffey,2017
14,3,Brian Martin,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/brianmartinvj39,brianmartinvj39,Chaffey,2016-17,chaffey,2017
15,30,Trey Lander,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/treylanderjbk4,treylanderjbk4,Chaffey,2016-17,chaffey,2017
16,1,Noah Williams,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/noahwilliamszgqk,noahwilliamszgqk,Chaffey,2016-17,chaffey,2017
0,8,Marcos Campos,OF/INF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/marcoscampos7wpn,marcoscampos7wpn,Citrus,2016-17,citrus,2017
1,20,Donovyn Curiel,INF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/donovyncurielqq31,donovyncurielqq31,Citrus,2016-17,citrus,2017
2,26,Kristian Scott,INF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/kristianscottxk77,kristianscottxk77,Citrus,2016-17,citrus,2017
3,19,Benjamin Aguilera,OF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/benjaminaguilerawjgv,benjaminaguilerawjgv,Citrus,2016-17,citrus,2017
4,1,Kyosuke Ushimaru,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/kyosukeushimarutfvy,kyosukeushimarutfvy,Citrus,2016-17,citrus,2017
5,14,Andre Flores,1B,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/andreflorest1vi,andreflorest1vi,Citrus,2016-17,citrus,2017
6,9,Jordan Achay,C,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/jordanachay1mru,jordanachay1mru,Citrus,2016-17,citrus,2017
7,3,Jesse Villalobos,OF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/jessevillalobosbeja,jessevillalobosbeja,Citrus,2016-17,citrus,2017
8,7,Jacob Gafford,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/jacobgafford7g62,jacobgafford7g62,Citrus,2016-17,citrus,2017
9,4,Hiroshi Ishiwatari,INF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/hiroshiishiwatarikoog,hiroshiishiwatarikoog,Citrus,2016-17,citrus,2017
10,28,Isaiah Montoya,INF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/isaiahmontoya5vv5,isaiahmontoya5vv5,Citrus,2016-17,citrus,2017
11,6,Garrett Barnes,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/garrettbarnesof2o,garrettbarnesof2o,Citrus,2016-17,citrus,2017
12,27,Dominic Baca,1B,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/dominicbaca9p3y,dominicbaca9p3y,Citrus,2016-17,citrus,2017
13,35,Oscar Mejia Jr.,OF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/oscarmejiajriyxj,oscarmejiajriyxj,Citrus,2016-17,citrus,2017
14,2,Daniel Escobedo,C,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/danielescobedoxl1s,danielescobedoxl1s,Citrus,2016-17,citrus,2017
15,18,Alejandro Orellana,1B,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/alejandroorellanad5q9,alejandroorellanad5q9,Citrus,2016-17,citrus,2017
16,17,Shota Usuda,INF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/shotausuda5l9i,shotausuda5l9i,Citrus,2016-17,citrus,2017
17,16,Grant Ponder,RHP,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/grantponderrb0l,grantponderrb0l,Citrus,2016-17,citrus,2017
0,11,Elijah Smith,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/elijahsmithjves,elijahsmithjves,Contra Costa,2016-17,contracosta,2017
1,21,Eric Whitfield,Inf/C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ericwhitfield390e,ericwhitfield390e,Contra Costa,2016-17,contracosta,2017
2,22,John Velasco,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/johnvelascojawh,johnvelascojawh,Contra Costa,2016-17,contracosta,2017
3,4,Jonathan Dunn,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jonathandunn4d04,jonathandunn4d04,Contra Costa,2016-17,contracosta,2017
4,12,Justin Summers,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/justinsummers4jo7,justinsummers4jo7,Contra Costa,2016-17,contracosta,2017
5,6,Wesley Galloway,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/wesleygalloway7u4p,wesleygalloway7u4p,Contra Costa,2016-17,contracosta,2017
6,23,Alex Melendez,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/alexmelendezyod7,alexmelendezyod7,Contra Costa,2016-17,contracosta,2017
7,25,Kevin Sudduth,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kevinsudduthu6hw,kevinsudduthu6hw,Contra Costa,2016-17,contracosta,2017
8,2,Will Tipton,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/willtipton5k58,willtipton5k58,Contra Costa,2016-17,contracosta,2017
9,29,Fred Williams,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/fredwilliamsn5vn,fredwilliamsn5vn,Contra Costa,2016-17,contracosta,2017
10,14,Antonio Scott,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/antonioscott9jqa,antonioscott9jqa,Contra Costa,2016-17,contracosta,2017
11,32,Diante Jackson,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/diantejacksondlwa,diantejacksondlwa,Contra Costa,2016-17,contracosta,2017
12,20,Rome Watson,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/romewatson9cas,romewatson9cas,Contra Costa,2016-17,contracosta,2017
13,1,Rabonnie Carter,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/rabonniecarter0nur,rabonniecarter0nur,Contra Costa,2016-17,contracosta,2017
14,16,Tyler Winston,OF/C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tylerwinstongyob,tylerwinstongyob,Contra Costa,2016-17,contracosta,2017
15,24,Chris Brue,1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/chrisbrueck07,chrisbrueck07,Contra Costa,2016-17,contracosta,2017
16,17,Benji Gutierrez,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/benjigutierrezumhi,benjigutierrezumhi,Contra Costa,2016-17,contracosta,2017
17,7,Dylan Wilson,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/dylanwilsonb6ki,dylanwilsonb6ki,Contra Costa,2016-17,contracosta,2017
18,10,Tarei Vance,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/tareivancervo9,tareivancervo9,Contra Costa,2016-17,contracosta,2017
19,34,Joel Quiros,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joelquirosf12w,joelquirosf12w,Contra Costa,2016-17,contracosta,2017
20,5,Jon Quintal,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jonquintal0rxk,jonquintal0rxk,Contra Costa,2016-17,contracosta,2017
21,13,Jayson Summers,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jaysonsummersrbnw,jaysonsummersrbnw,Contra Costa,2016-17,contracosta,2017
0,2,Brett Bloomfield,IF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/brettbloomfieldxlc5,brettbloomfieldxlc5,Cosumnes River,2016-17,cosumnesriver,2017
1,24,Billy Rockefeller,1B,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/billyrockefelleruuyw,billyrockefelleruuyw,Cosumnes River,2016-17,cosumnesriver,2017
2,34,Brian Morley,1B,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/brianmorley36e3,brianmorley36e3,Cosumnes River,2016-17,cosumnesriver,2017
3,12,Brooks Day,IF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/brooksdaylvlv,brooksdaylvlv,Cosumnes River,2016-17,cosumnesriver,2017
4,7,Trevor Ray,IF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/trevorrayorkb,trevorrayorkb,Cosumnes River,2016-17,cosumnesriver,2017
5,23,Jordan Yu,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/jordanyu144t,jordanyu144t,Cosumnes River,2016-17,cosumnesriver,2017
6,6,Jordan Estes,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/jordanestesjxke,jordanestesjxke,Cosumnes River,2016-17,cosumnesriver,2017
7,28,Peyton Wheatley,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/peytonwheatley61jc,peytonwheatley61jc,Cosumnes River,2016-17,cosumnesriver,2017
8,30,Francisco Prado,C,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/franciscopradorbq7,franciscopradorbq7,Cosumnes River,2016-17,cosumnesriver,2017
9,8,Damien Chavez,IF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/damienchavez1p2s,damienchavez1p2s,Cosumnes River,2016-17,cosumnesriver,2017
10,11,John Treat,C,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/johntreatlkcm,johntreatlkcm,Cosumnes River,2016-17,cosumnesriver,2017
11,19,Jared Alameida,OF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/jaredalameidal3sx,jaredalameidal3sx,Cosumnes River,2016-17,cosumnesriver,2017
12,27,Daniel Enes,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/danielenes1mba,danielenes1mba,Cosumnes River,2016-17,cosumnesriver,2017
13,4,Josh Hook,IF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/joshhookyks5,joshhookyks5,Cosumnes River,2016-17,cosumnesriver,2017
14,44,Thomas Galart,P,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/thomasgalart1djn,thomasgalart1djn,Cosumnes River,2016-17,cosumnesriver,2017
15,39,Donovan Harrison,P,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/donovanharrisonnlyc,donovanharrisonnlyc,Cosumnes River,2016-17,cosumnesriver,2017
16,29,Lucas Still,P,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/lucasstill6hkb,lucasstill6hkb,Cosumnes River,2016-17,cosumnesriver,2017
17,25,Daniel Vitoria,P,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/danielvitoriasxvv,danielvitoriasxvv,Cosumnes River,2016-17,cosumnesriver,2017
0,16,Andrew Navigato,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/andrewnavigaton8jw,andrewnavigaton8jw,Cuesta,2016-17,cuesta,2017
1,21,Robbie Silva,1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/robbiesilvalrhm,robbiesilvalrhm,Cuesta,2016-17,cuesta,2017
2,26,Jeff Wilson,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jeffwilson1mma,jeffwilson1mma,Cuesta,2016-17,cuesta,2017
3,20,Dante Peretti,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/danteperetti1zdx,danteperetti1zdx,Cuesta,2016-17,cuesta,2017
4,6,John Nejedly,Inf,So,https://www.cccaasports.org/sports/bsb/2016-17/players/johnnejedlydrbz,johnnejedlydrbz,Cuesta,2016-17,cuesta,2017
5,32,Hunter Reade,3B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/hunterreadeapxh,hunterreadeapxh,Cuesta,2016-17,cuesta,2017
6,29,Aidan Nagle,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/aidannaglei189,aidannaglei189,Cuesta,2016-17,cuesta,2017
7,10,Will Ruiz,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/willruiz8dce,willruiz8dce,Cuesta,2016-17,cuesta,2017
8,8,Tyler Ryan,UTL,So,https://www.cccaasports.org/sports/bsb/2016-17/players/tylerryanigv3,tylerryanigv3,Cuesta,2016-17,cuesta,2017
9,25,Jake Ryan,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jakeryanwczi,jakeryanwczi,Cuesta,2016-17,cuesta,2017
10,23,George Sammon,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/georgesammons2ix,georgesammons2ix,Cuesta,2016-17,cuesta,2017
11,9,Stephen Chipman,UTL,So,https://www.cccaasports.org/sports/bsb/2016-17/players/stephenchipmand5me,stephenchipmand5me,Cuesta,2016-17,cuesta,2017
