,No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
3,7.0,Jorge Lucero,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/jorgelucerobfh4,jorgelucerobfh4,San Diego City,2019-20,sandiegocity,2020
4,11.0,Carlos Oquita,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/carlosoquitayl3b,carlosoquitayl3b,San Diego City,2019-20,sandiegocity,2020
5,21.0,Chris Barkley,UTIL,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/chrisbarkleyhh7e,chrisbarkleyhh7e,San Diego City,2019-20,sandiegocity,2020
6,6.0,Jack Early,UTIL,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/jackearlymww3,jackearlymww3,San Diego City,2019-20,sandiegocity,2020
7,12.0,Israel Tafolla,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/israeltafollay2bg,israeltafollay2bg,San Diego City,2019-20,sandiegocity,2020
8,3.0,Angel Morales,IF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/angelmoralesraxp,angelmoralesraxp,San Diego City,2019-20,sandiegocity,2020
9,15.0,Nic Ayala,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/nicayalatol7,nicayalatol7,San Diego City,2019-20,sandiegocity,2020
10,26.0,James Teets,C,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/jamesteetsdu00,jamesteetsdu00,San Diego City,2019-20,sandiegocity,2020
11,8.0,Payton Caviar,C,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/paytoncaviarbg2w,paytoncaviarbg2w,San Diego City,2019-20,sandiegocity,2020
12,4.0,Andre Petties-Wilson,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/andrepettieswilsonc4cw,andrepettieswilsonc4cw,San Diego City,2019-20,sandiegocity,2020
13,23.0,Jesse De Hoyos,C,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/jessedehoyoshnna,jessedehoyoshnna,San Diego City,2019-20,sandiegocity,2020
14,,Derrick Clark,UTIL,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/derrickclarkvjr0,derrickclarkvjr0,San Diego City,2019-20,sandiegocity,2020
15,28.0,Clayton Lewis,LHP,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/claytonlewisgw2i,claytonlewisgw2i,San Diego City,2019-20,sandiegocity,2020
16,17.0,Connor Guise,LHP,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/connorguisejs1a,connorguisejs1a,San Diego City,2019-20,sandiegocity,2020
17,25.0,Charlie Nies,RHP,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/charlieniesjq6y,charlieniesjq6y,San Diego City,2019-20,sandiegocity,2020
18,9.0,Nick Petro,RHP,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/nickpetroi8op,nickpetroi8op,San Diego City,2019-20,sandiegocity,2020
19,27.0,Chris Reuter,LHP,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/chrisreuter2y8d,chrisreuter2y8d,San Diego City,2019-20,sandiegocity,2020
0,11,Dane Kelsey,UTIL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/danekelseyu9jj,danekelseyu9jj,San Diego Mesa,2019-20,sandiegomesa,2020
1,20,Jorge Martinez,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/jorgemartinezudoa,jorgemartinezudoa,San Diego Mesa,2019-20,sandiegomesa,2020
2,8,Kevin Van Linge,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/kevinvanlingeeqxt,kevinvanlingeeqxt,San Diego Mesa,2019-20,sandiegomesa,2020
3,5,Noah Dull,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/noahdull9ux9,noahdull9ux9,San Diego Mesa,2019-20,sandiegomesa,2020
4,4,Joel Escalante,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/joelescalantetewt,joelescalantetewt,San Diego Mesa,2019-20,sandiegomesa,2020
5,6,Danny Becerra,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/dannybecerrag4l2,dannybecerrag4l2,San Diego Mesa,2019-20,sandiegomesa,2020
6,25,Rumble Reyes,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/rumblereyes8nau,rumblereyes8nau,San Diego Mesa,2019-20,sandiegomesa,2020
7,17,Kevin Moscoso,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/kevinmoscosol6rf,kevinmoscosol6rf,San Diego Mesa,2019-20,sandiegomesa,2020
8,7,Prescott Horn,OF/C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/prescotthornhzr5,prescotthornhzr5,San Diego Mesa,2019-20,sandiegomesa,2020
9,2,Zach Walker,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/zachwalkerknlq,zachwalkerknlq,San Diego Mesa,2019-20,sandiegomesa,2020
10,12,Kelton Castillo,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/keltoncastillopm21,keltoncastillopm21,San Diego Mesa,2019-20,sandiegomesa,2020
11,3,Taka Horton,UTIL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/takahorton6hkd,takahorton6hkd,San Diego Mesa,2019-20,sandiegomesa,2020
12,1,Yutaro Takiguchi,UTIL,So,https://www.cccaasports.org/sports/bsb/2019-20/players/yutarotakiguchin6zd,yutarotakiguchin6zd,San Diego Mesa,2019-20,sandiegomesa,2020
13,16,Zack Jordan,RHP/1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/zackjordanlfb5,zackjordanlfb5,San Diego Mesa,2019-20,sandiegomesa,2020
0,17,Brett Takeuchi,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/bretttakeuchif3dj,bretttakeuchif3dj,San Francisco,2019-20,sanfrancisco,2020
1,24,Alec White,INF,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/alecwhite8z5f,alecwhite8z5f,San Francisco,2019-20,sanfrancisco,2020
2,21,David Rebollini,INF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/davidrebolliniit3l,davidrebolliniit3l,San Francisco,2019-20,sanfrancisco,2020
3,3,Stephen Chavez,INF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/stephenchavez5jwk,stephenchavez5jwk,San Francisco,2019-20,sanfrancisco,2020
4,44,Carlos Camacho,OF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/carloscamachodg47,carloscamachodg47,San Francisco,2019-20,sanfrancisco,2020
5,2,Ryan Volko,C/3B,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/ryanvolkorbai,ryanvolkorbai,San Francisco,2019-20,sanfrancisco,2020
6,6,Antonio Paolinelli,INF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/antoniopaolinellirexc,antoniopaolinellirexc,San Francisco,2019-20,sanfrancisco,2020
7,12,Jeffrey Quezada,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jeffreyquezadawem8,jeffreyquezadawem8,San Francisco,2019-20,sanfrancisco,2020
8,7,Niko Kashima,OF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/nikokashimak3qi,nikokashimak3qi,San Francisco,2019-20,sanfrancisco,2020
9,8,Max Lopez,P/UT,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/maxlopezmh3v,maxlopezmh3v,San Francisco,2019-20,sanfrancisco,2020
10,5,Kekahi Reiny-Aloy,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/kekahireinyaloyvrif,kekahireinyaloyvrif,San Francisco,2019-20,sanfrancisco,2020
11,14,Kyle Norman,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/kylenormanmklw,kylenormanmklw,San Francisco,2019-20,sanfrancisco,2020
12,1,Martin Pina,P,So,https://www.cccaasports.org/sports/bsb/2019-20/players/martinpinakakc,martinpinakakc,San Francisco,2019-20,sanfrancisco,2020
13,9,Travis Benham,P,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/travisbenham2k6f,travisbenham2k6f,San Francisco,2019-20,sanfrancisco,2020
14,23,Preston Gookin,C,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/prestongookinok4n,prestongookinok4n,San Francisco,2019-20,sanfrancisco,2020
15,18,Kar're Mullins,INF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/karremullinsd2h8,karremullinsd2h8,San Francisco,2019-20,sanfrancisco,2020
16,13,Jason Quinones,INF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/jasonquinonesn26u,jasonquinonesn26u,San Francisco,2019-20,sanfrancisco,2020
17,45,James Wyman,INF,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/jameswymantpk2,jameswymantpk2,San Francisco,2019-20,sanfrancisco,2020
18,19,Gremelt Balladares,P/IN,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/gremeltballadaresfdrg,gremeltballadaresfdrg,San Francisco,2019-20,sanfrancisco,2020
19,47,Lorenzo Delgado,INF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/lorenzodelgadowyoe,lorenzodelgadowyoe,San Francisco,2019-20,sanfrancisco,2020
20,4,Dylan Fong,INF,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/dylanfong0cro,dylanfong0cro,San Francisco,2019-20,sanfrancisco,2020
21,43,Owen Griffin,INF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/owengriffinw666,owengriffinw666,San Francisco,2019-20,sanfrancisco,2020
22,40,Zach Brown,P,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/zachbrown3xbz,zachbrown3xbz,San Francisco,2019-20,sanfrancisco,2020
23,42,Luke Mar,P,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/lukemarfcac,lukemarfcac,San Francisco,2019-20,sanfrancisco,2020
24,10,Adam Sabatino,P,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/adamsabatinokakw,adamsabatinokakw,San Francisco,2019-20,sanfrancisco,2020
0,20,Dario Gomez,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/dariogomezpe7t,dariogomezpe7t,San Joaquin Delta,2019-20,sanjoaquindelta,2020
1,26,Kevin Fitzgerald,3B,So,https://www.cccaasports.org/sports/bsb/2019-20/players/kevinfitzgeraldlcnw,kevinfitzgeraldlcnw,San Joaquin Delta,2019-20,sanjoaquindelta,2020
2,35,Dillon Tatum,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/dillontatum1vj8,dillontatum1vj8,San Joaquin Delta,2019-20,sanjoaquindelta,2020
3,7,Jaylund Johnson,1B,SO*,https://www.cccaasports.org/sports/bsb/2019-20/players/jaylundjohnsonf9iv,jaylundjohnsonf9iv,San Joaquin Delta,2019-20,sanjoaquindelta,2020
4,1,Jackson Forbes,2B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jacksonforbes8563,jacksonforbes8563,San Joaquin Delta,2019-20,sanjoaquindelta,2020
5,22,Bill Ralston,2B,So,https://www.cccaasports.org/sports/bsb/2019-20/players/billralston37p6,billralston37p6,San Joaquin Delta,2019-20,sanjoaquindelta,2020
6,24,Nico Regino,3B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/nicoregino1w45,nicoregino1w45,San Joaquin Delta,2019-20,sanjoaquindelta,2020
7,5,Jack Colville,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jackcolvilleunw1,jackcolvilleunw1,San Joaquin Delta,2019-20,sanjoaquindelta,2020
8,6,Brayden Tester,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/braydentesterq7jh,braydentesterq7jh,San Joaquin Delta,2019-20,sanjoaquindelta,2020
9,3,Kordell Brown,SS,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/kordellbrowny74j,kordellbrowny74j,San Joaquin Delta,2019-20,sanjoaquindelta,2020
10,10,Carson Stevens,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/carsonstevens0qt9,carsonstevens0qt9,San Joaquin Delta,2019-20,sanjoaquindelta,2020
11,32,Rich Kabasinskas,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/richkabasinskasnycs,richkabasinskasnycs,San Joaquin Delta,2019-20,sanjoaquindelta,2020
12,4,Tommy Rover,MIF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/tommyrover2h1h,tommyrover2h1h,San Joaquin Delta,2019-20,sanjoaquindelta,2020
13,2,Essex Brown,CF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/essexbrownpjux,essexbrownpjux,San Joaquin Delta,2019-20,sanjoaquindelta,2020
14,16,Matt Thomas,1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/mattthomasjlxx,mattthomasjlxx,San Joaquin Delta,2019-20,sanjoaquindelta,2020
15,21,Tyler Condie,RHP,SO*,https://www.cccaasports.org/sports/bsb/2019-20/players/tylercondieqa2l,tylercondieqa2l,San Joaquin Delta,2019-20,sanjoaquindelta,2020
16,30,Jacob Jordan,LHP,SO*,https://www.cccaasports.org/sports/bsb/2019-20/players/jacobjordan5310,jacobjordan5310,San Joaquin Delta,2019-20,sanjoaquindelta,2020
17,27,Beau Peters,RHP,FR*,https://www.cccaasports.org/sports/bsb/2019-20/players/beaupetersc0wg,beaupetersc0wg,San Joaquin Delta,2019-20,sanjoaquindelta,2020
18,36,Jacob Standridge,RHP,SO*,https://www.cccaasports.org/sports/bsb/2019-20/players/jacobstandridge8byo,jacobstandridge8byo,San Joaquin Delta,2019-20,sanjoaquindelta,2020
0,21,Kodai Yaoita,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/kodaiyaoita3hi7,kodaiyaoita3hi7,San Mateo,2019-20,sanmateo,2020
1,7,Danny Carnazzo,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/dannycarnazzojm6b,dannycarnazzojm6b,San Mateo,2019-20,sanmateo,2020
2,5,Justin Torres,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/justintorresl7hl,justintorresl7hl,San Mateo,2019-20,sanmateo,2020
3,14,Korrey Siracusa,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/korreysiracusaqjlr,korreysiracusaqjlr,San Mateo,2019-20,sanmateo,2020
4,2,JJ Ota,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/jjotap2ts,jjotap2ts,San Mateo,2019-20,sanmateo,2020
5,8,Andrew Crane,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/andrewcranerldr,andrewcranerldr,San Mateo,2019-20,sanmateo,2020
6,9,Christian Stapleton,1B/OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/christianstapleton8d27,christianstapleton8d27,San Mateo,2019-20,sanmateo,2020
7,25,Jordan Aguallo,INF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jordanaguallo8329,jordanaguallo8329,San Mateo,2019-20,sanmateo,2020
8,23,Lincoln Lima,UTL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/lincolnlimags5v,lincolnlimags5v,San Mateo,2019-20,sanmateo,2020
9,32,John Kane,UTL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/johnkanezq8l,johnkanezq8l,San Mateo,2019-20,sanmateo,2020
10,28,Nolan Ackerman,UTL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/nolanackerman7osf,nolanackerman7osf,San Mateo,2019-20,sanmateo,2020
11,27,Emilio Flores,1B/RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/emiliofloresbd9t,emiliofloresbd9t,San Mateo,2019-20,sanmateo,2020
12,3,Karsten Vasquez,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/karstenvasquez1kld,karstenvasquez1kld,San Mateo,2019-20,sanmateo,2020
13,34,Daniel Uchqun,UTL,So,https://www.cccaasports.org/sports/bsb/2019-20/players/danieluchqun2dkb,danieluchqun2dkb,San Mateo,2019-20,sanmateo,2020
14,20,Kaipo Haole,UTL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/kaipohaole1iql,kaipohaole1iql,San Mateo,2019-20,sanmateo,2020
15,6,Tyler Farnham,UTL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/tylerfarnham0qr2,tylerfarnham0qr2,San Mateo,2019-20,sanmateo,2020
16,26,Chris Rogan,UTL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/chrisrogan4zgx,chrisrogan4zgx,San Mateo,2019-20,sanmateo,2020
0,1,Micah Pietila-Wiggs,OF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/micahpietilawiggsfrbe,micahpietilawiggsfrbe,Santa Ana,2019-20,santaana,2020
1,4,James Williams,IF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/jameswilliamsqwb4,jameswilliamsqwb4,Santa Ana,2019-20,santaana,2020
2,5,Austin Bartlett,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/austinbartlett3nek,austinbartlett3nek,Santa Ana,2019-20,santaana,2020
3,12,Cedrick Perez,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/cedrickperezewfy,cedrickperezewfy,Santa Ana,2019-20,santaana,2020
4,27,Frank Garcia,OF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/frankgarciajbjd,frankgarciajbjd,Santa Ana,2019-20,santaana,2020
5,3,Kyle Morrell,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/kylemorrell90kv,kylemorrell90kv,Santa Ana,2019-20,santaana,2020
6,6,Garet Crenshaw,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/garetcrenshaw6nxz,garetcrenshaw6nxz,Santa Ana,2019-20,santaana,2020
7,10,Derek Sims,IF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/dereksimsgzcf,dereksimsgzcf,Santa Ana,2019-20,santaana,2020
8,22,Zack Doak,IF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/zackdoakj0ms,zackdoakj0ms,Santa Ana,2019-20,santaana,2020
9,7,Copper Hansen,C,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/copperhansengpcw,copperhansengpcw,Santa Ana,2019-20,santaana,2020
10,2,Nick Sova,IF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/nicksovamtz9,nicksovamtz9,Santa Ana,2019-20,santaana,2020
11,18,Devon Villanueva,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/devonvillanuevav7so,devonvillanuevav7so,Santa Ana,2019-20,santaana,2020
12,25,Grant Askins,OF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/grantaskinsx9au,grantaskinsx9au,Santa Ana,2019-20,santaana,2020
13,24,Marcus Johnson,OF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/marcusjohnsonz9yj,marcusjohnsonz9yj,Santa Ana,2019-20,santaana,2020
14,8,Juan Toledo,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/juantoledohp5v,juantoledohp5v,Santa Ana,2019-20,santaana,2020
15,9,Andrew Gallegos,OF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/andrewgallegosxxpr,andrewgallegosxxpr,Santa Ana,2019-20,santaana,2020
16,16,Blake Hansen,C,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/blakehansen3l4j,blakehansen3l4j,Santa Ana,2019-20,santaana,2020
0,8,Kyle Froemke,INF/RHP,So,https://www.cccaasports.org/sports/bsb/2019-20/players/kylefroemke5g49,kylefroemke5g49,Santa Barbara,2019-20,santabarbara,2020
1,7,Ryan Guardino,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/ryanguardinovgto,ryanguardinovgto,Santa Barbara,2019-20,santabarbara,2020
2,23,Jacob Bravo,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/jacobbravo1x7k,jacobbravo1x7k,Santa Barbara,2019-20,santabarbara,2020
3,15,Alonzo Rubalcaba,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/alonzorubalcaba35ra,alonzorubalcaba35ra,Santa Barbara,2019-20,santabarbara,2020
4,21,Trevor Davis,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/trevordavis04ar,trevordavis04ar,Santa Barbara,2019-20,santabarbara,2020
5,5,Brandon Lawrence,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/brandonlawrencebjuw,brandonlawrencebjuw,Santa Barbara,2019-20,santabarbara,2020
6,18,Jarred Greene,UTL,So,https://www.cccaasports.org/sports/bsb/2019-20/players/jarredgreene6wtr,jarredgreene6wtr,Santa Barbara,2019-20,santabarbara,2020
7,27,Noah Williamson,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/noahwilliamsonx8ik,noahwilliamsonx8ik,Santa Barbara,2019-20,santabarbara,2020
8,36,Hunter Call,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/huntercall3i2a,huntercall3i2a,Santa Barbara,2019-20,santabarbara,2020
9,29,Chase Rowe,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/chaserowecjwm,chaserowecjwm,Santa Barbara,2019-20,santabarbara,2020
10,3,Zach Jensen,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/zachjensen5uev,zachjensen5uev,Santa Barbara,2019-20,santabarbara,2020
11,2,Zach Orn,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/zachornvtfy,zachornvtfy,Santa Barbara,2019-20,santabarbara,2020
12,13,Owen Crevelt,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/owencreveltr34b,owencreveltr34b,Santa Barbara,2019-20,santabarbara,2020
13,6,Kyle Gonzalez,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/kylegonzalez3z4h,kylegonzalez3z4h,Santa Barbara,2019-20,santabarbara,2020
14,43,Shane Hofstadler,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/shanehofstadlery29j,shanehofstadlery29j,Santa Barbara,2019-20,santabarbara,2020
15,11,Nick Catalano,UTL,So,https://www.cccaasports.org/sports/bsb/2019-20/players/nickcatalano6jww,nickcatalano6jww,Santa Barbara,2019-20,santabarbara,2020
16,9,Matthew Entrup,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/matthewentrupa5pm,matthewentrupa5pm,Santa Barbara,2019-20,santabarbara,2020
17,25,Peyton Gali,UTL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/peytongalizyzo,peytongalizyzo,Santa Barbara,2019-20,santabarbara,2020
18,35,Caleb Severson,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/calebseverson9snc,calebseverson9snc,Santa Barbara,2019-20,santabarbara,2020
0,13,Joe Lampe,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/joelampe2vsi,joelampe2vsi,Santa Rosa,2019-20,santarosa,2020
1,9,Logan Douglas,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/logandouglasfxab,logandouglasfxab,Santa Rosa,2019-20,santarosa,2020
2,15,Blake McDonald,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/blakemcdonaldon20,blakemcdonaldon20,Santa Rosa,2019-20,santarosa,2020
3,2,Joey Kramer,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/joeykramerbvjm,joeykramerbvjm,Santa Rosa,2019-20,santarosa,2020
4,5,Dominic Riggio,OF/P,So,https://www.cccaasports.org/sports/bsb/2019-20/players/dominicriggiofvno,dominicriggiofvno,Santa Rosa,2019-20,santarosa,2020
5,22,Antonio Omphroy,1B/OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/antonioomphroyoz5r,antonioomphroyoz5r,Santa Rosa,2019-20,santarosa,2020
6,27,Hayden Klemenok,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/haydenklemenok8387,haydenklemenok8387,Santa Rosa,2019-20,santarosa,2020
7,8,Ryan Miller,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/ryanmillerer6c,ryanmillerer6c,Santa Rosa,2019-20,santarosa,2020
8,33,Aidan Morris,1B,So,https://www.cccaasports.org/sports/bsb/2019-20/players/aidanmorrisihkc,aidanmorrisihkc,Santa Rosa,2019-20,santarosa,2020
9,17,Nick Andrakin,1B/P,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/nickandrakindn1g,nickandrakindn1g,Santa Rosa,2019-20,santarosa,2020
10,28,Jason Moran,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jasonmorank868,jasonmorank868,Santa Rosa,2019-20,santarosa,2020
11,23,Saul Razo,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/saulrazoydgx,saulrazoydgx,Santa Rosa,2019-20,santarosa,2020
12,21,Justin Millard,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/justinmillardjl5y,justinmillardjl5y,Santa Rosa,2019-20,santarosa,2020
13,12,Brian Orr,INF/OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/brianorrr843,brianorrr843,Santa Rosa,2019-20,santarosa,2020
14,24,Joey Clemann,P,So,https://www.cccaasports.org/sports/bsb/2019-20/players/joeyclemannyll3,joeyclemannyll3,Santa Rosa,2019-20,santarosa,2020
0,5,Isaac Gonzalez,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/isaacgonzalezs9jh,isaacgonzalezs9jh,Sequoias,2019-20,sequoias,2020
1,4,Payton Allen,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/paytonallenc880,paytonallenc880,Sequoias,2019-20,sequoias,2020
2,29,Flavio Perez jr.,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/flavioperezjr3u3k,flavioperezjr3u3k,Sequoias,2019-20,sequoias,2020
3,2,Elijah Munoz,INF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/elijahmunozafem,elijahmunozafem,Sequoias,2019-20,sequoias,2020
4,3,Maverick Souza,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/mavericksouzakf3a,mavericksouzakf3a,Sequoias,2019-20,sequoias,2020
5,22,Donte Valdez,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/dontevaldezrd84,dontevaldezrd84,Sequoias,2019-20,sequoias,2020
6,15,Davis Beavers,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/davisbeaversgf7h,davisbeaversgf7h,Sequoias,2019-20,sequoias,2020
7,17,Cade Sakamoto,OF/LHP,So,https://www.cccaasports.org/sports/bsb/2019-20/players/cadesakamoto1sqg,cadesakamoto1sqg,Sequoias,2019-20,sequoias,2020
8,10,Michael McKernan,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/michaelmckernanu40o,michaelmckernanu40o,Sequoias,2019-20,sequoias,2020
9,24,Andrew Valdez,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/andrewvaldezmlkj,andrewvaldezmlkj,Sequoias,2019-20,sequoias,2020
10,12,Derek Harris,OF/RHP,So,https://www.cccaasports.org/sports/bsb/2019-20/players/derekharris6b2v,derekharris6b2v,Sequoias,2019-20,sequoias,2020
11,30,Casey Miller,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/caseymiller23hr,caseymiller23hr,Sequoias,2019-20,sequoias,2020
12,11,Jordan Hammer,INF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jordanhammerevvv,jordanhammerevvv,Sequoias,2019-20,sequoias,2020
13,26,Samuel Bower,RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/samuelbowerqcqm,samuelbowerqcqm,Sequoias,2019-20,sequoias,2020
